1746899619,610331332,imu_icm20948,-0.0024333333333333334,-0.00128,0.00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,630199869,imu_icm20948,-0.0024266666666666664,-0.00132,0.004033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,650244656,imu_icm20948,-0.0024400000000000003,-0.0013399999999999998,0.004033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,670501423,imu_icm20948,-0.002473333333333333,-0.00132,0.004046666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,690386731,imu_icm20948,-0.0024266666666666664,-0.0013399999999999998,0.00406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,710038965,imu_icm20948,-0.0024,-0.00128,0.004006666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,730759067,imu_icm20948,-0.002466666666666667,-0.0012933333333333334,0.004053333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,750250728,imu_icm20948,-0.0024400000000000003,-0.00132,0.004033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,770431557,imu_icm20948,-0.002466666666666667,-0.0013466666666666668,0.003973333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,789985874,imu_icm20948,-0.0024400000000000003,-0.0012733333333333333,0.00398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,812404105,imu_icm20948,-0.0024266666666666664,-0.0013066666666666667,0.00406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,830397064,imu_icm20948,-0.0023933333333333333,-0.0013399999999999998,0.004033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,850282945,imu_icm20948,-0.0024333333333333334,-0.0013466666666666668,0.00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,871735756,imu_icm20948,-0.0023666666666666667,-0.00126,0.00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,890089498,imu_icm20948,-0.0023666666666666667,-0.0013133333333333332,0.003993333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,912301165,imu_icm20948,-0.0024066666666666668,-0.0013399999999999998,0.004013333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,930413031,imu_icm20948,-0.00242,-0.0013466666666666668,0.00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,950446985,imu_icm20948,-0.00242,-0.0012933333333333334,0.003993333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,970288126,imu_icm20948,-0.0024,-0.00128,0.0041199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899619,990527132,imu_icm20948,-0.0024466666666666664,-0.0013266666666666665,0.003993333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,10375721,imu_icm20948,-0.0024066666666666668,-0.0013533333333333333,0.004046666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,30072226,imu_icm20948,-0.0024466666666666664,-0.0013466666666666668,0.00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,53676553,imu_icm20948,-0.0024333333333333334,-0.0013466666666666668,0.00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,70515343,imu_icm20948,-0.0024333333333333334,-0.0014333333333333333,0.004053333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,89970441,imu_icm20948,-0.002466666666666667,-0.0013266666666666665,0.003993333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,110500229,imu_icm20948,-0.00248,-0.0013133333333333332,0.00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,130181214,imu_icm20948,-0.0023933333333333333,-0.00132,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,150233084,imu_icm20948,-0.0024333333333333334,-0.0013266666666666665,0.00404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,170289278,imu_icm20948,-0.002466666666666667,-0.0013666666666666666,0.00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,190402919,imu_icm20948,-0.0023466666666666666,-0.0013399999999999998,0.003966666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,210395467,imu_icm20948,-0.00236,-0.0013066666666666667,0.004046666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,229976867,imu_icm20948,-0.00242,-0.0013266666666666665,0.003993333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,250844625,imu_icm20948,-0.0024400000000000003,-0.00132,0.00398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,270558422,imu_icm20948,-0.002473333333333333,-0.0013399999999999998,0.004013333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,290252948,imu_icm20948,-0.0023866666666666667,-0.0013466666666666668,0.004006666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,311602842,imu_icm20948,-0.00246,-0.00132,0.004013333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,329940282,imu_icm20948,-0.00246,-0.0012866666666666666,0.00398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,350539653,imu_icm20948,-0.00248,-0.0013466666666666668,0.00396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,370270898,imu_icm20948,-0.0024066666666666668,-0.00132,0.004046666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,390174539,imu_icm20948,-0.0024333333333333334,-0.0014,0.004073333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,410174743,imu_icm20948,-0.0024466666666666664,-0.00126,0.004053333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,430456874,imu_icm20948,-0.0024400000000000003,-0.0012866666666666666,0.00406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,450404370,imu_icm20948,-0.0024400000000000003,-0.0012866666666666666,0.004033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,470081239,imu_icm20948,-0.0024,-0.0013266666666666665,0.004073333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,490687903,imu_icm20948,-0.0024066666666666668,-0.0012533333333333333,0.00392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,509990188,imu_icm20948,-0.0024333333333333334,-0.0013133333333333332,0.003973333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,531693781,imu_icm20948,-0.00242,-0.0013666666666666666,0.003993333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,550513045,imu_icm20948,-0.002466666666666667,-0.0013266666666666665,0.00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,570594395,imu_icm20948,-0.002473333333333333,-0.0012533333333333333,0.004013333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,590632515,imu_icm20948,-0.0024333333333333334,-0.00128,0.00396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,610237562,imu_icm20948,-0.002466666666666667,-0.0013133333333333332,0.004006666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,631851207,imu_icm20948,-0.0024466666666666664,-0.0012933333333333334,0.004053333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746899620,650580574,imu_icm20948,-0.0025133333333333336,-0.00138,0.004073333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
